ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
3231,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,GET,http://localhost:3000/api/Pedido/zj%7B%7B62600%7Cadd%3A91540%7D%7Dzj,404,Not Found,1,99,0
3232,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,GET,http://localhost:3000/api/Cliente/zj%3Cp+th%3Atext%3D%22%24%7B4108*1878%7D%22%3E%3C%2Fp%3Ezj,400,Bad Request,3,158,277
3233,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=zj%7B%7B%3D2845*5590%7D%7Dzj&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,5,149,37
3234,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,GET,http://localhost:3000/api/Pedido/zj%7B%7Bprint+%222426%22+%229093%22%7D%7Dzj,404,Not Found,1,99,0
3235,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,58
3236,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Produto,204,No Content,9,81,0
3237,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3238,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,1,149,58
3239,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,GET,http://localhost:3000/api/Cliente/zj%7B%40math+key%3D%228144%22+method%3D%22multiply%22+operand%3D%229603%22%2F%7Dzj,400,Bad Request,2,158,303
3240,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=zj%3C%25%3D3069*1956%25%3Ezj&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,4,149,37
3241,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3242,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,GET,http://localhost:3000/api/Cliente/zj%7B%7B44130%7Cadd%3A52450%7D%7Dzj,400,Bad Request,1,158,262
3243,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,58
3244,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,GET,http://localhost:3000/api/Cliente/zj%7B%7Bprint+%224373%22+%229544%22%7D%7Dzj,400,Bad Request,3,158,270
3245,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3246,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=zj%23set%28%24x%3D2405*8963%29%24%7Bx%7Dzj&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,4,149,37
3247,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,3,149,58
3248,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3249,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3250,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Produto,204,No Content,10,81,0
3251,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=zj%3Cp+th%3Atext%3D%22%24%7B2696*1497%7D%22%3E%3C%2Fp%3Ezj&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,3,149,37
3252,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3253,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3254,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3255,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=zj%7B%40math+key%3D%226824%22+method%3D%22multiply%22+operand%3D%226966%22%2F%7Dzj&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,3,149,37
3256,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3257,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,3,149,46
3258,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=zj%7B%7B80720%7Cadd%3A15520%7D%7Dzj&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,4,149,37
3259,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3260,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3261,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Produto,204,No Content,10,81,0
3262,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3263,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3264,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=zj%7B%7Bprint+%227525%22+%222317%22%7D%7Dzj&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,3,149,37
3265,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3266,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3267,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3268,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3269,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj+5959*3377+zj&endereco=endereco,400,Bad Request,4,149,37
3270,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3271,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3272,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,1,149,46
3273,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Produto,204,No Content,11,81,0
3274,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3275,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%7B5872*5591%7Dzj&endereco=endereco,400,Bad Request,5,149,37
3276,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,1,149,46
3277,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3278,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3279,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3280,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%24%7B5391*5640%7Dzj&endereco=endereco,400,Bad Request,3,149,37
3281,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3282,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3283,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3284,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3285,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%23%7B2873*1558%7Dzj&endereco=endereco,400,Bad Request,4,149,37
3286,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Produto,204,No Content,10,81,0
3287,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3288,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,46
3289,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,1,158,388
3290,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%7B%238531*1904%7Dzj&endereco=endereco,400,Bad Request,3,149,37
3291,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3292,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Produto,204,No Content,10,81,0
